KOI|KID|Kepmag|T0|T0err|P|Perr|adrs|adrserr|rdr|rdrerr|rdrerr1|rdrerr2|Rp|Rperr|Rperr1|Rperr2|b|berr|berr1|berr2|incl|tdur|tdurerr|teff|tefferr|tefferr1|tefferr2|logg|loggerr|loggerr1|loggerr2|Mstar|Mstarerr|Mstarerr1|Mstarerr2|Rstar|Rstarerr|Rstarerr1|Rstarerr2|Age|Ageerr|asemi|Teq|Tdepth|Tdeptherr|SN|RA|DEC|limb1|limb2|limb3|limb4|rhostar|rhostarerr1|rhostarerr2|Srad|Sraderr1|Sraderr2
70.02|6850504|10.871|134.5015771|0.0005234|3.696119675|0.000002310|6.455531|2.94307|0.020874|0.001837|+0.001408|-0.002266|2.11|0.27|+0.37|-0.17|0.8424|0.3038|+0.0077|-0.5999|82.51|2.54740|0.04032|5465|103|110|-96|4.449|0.1025|0.075|-0.13|0.876|0.0515|0.062|-0.041|0.925|0.118|0.163|-0.073|0|0|0.0448|1095|396.7|3.0|145.1|19.17987|42.33872|0.4634|0.2274|0|0|0.37253|+1.35869|-0.06485|340.33|169.57|-71.36
70.03|6850504|10.871|164.7267945|0.0015017|77.611598674|0.000135738|83.245028|3.49720|0.025923|0.000398|+0.000539|-0.000257|2.62|0.34|+0.46|-0.21|0.1206|0.1941|+0.2677|-0.1206|89.95|7.25664|0.04588|5465|103|110|-96|4.449|0.1025|0.075|-0.13|0.876|0.0515|0.062|-0.041|0.925|0.118|0.163|-0.073|0|0|0.3411|397|827.5|8.0|106.3|19.17987|42.33872|0.4634|0.2274|0|0|1.81167|+0.07611|-0.37265|5.87|2.93|-1.23
70.04|6850504|10.871|135.9301232|0.0039126|6.098536721|0.000028384|13.539895|4.14124|0.008166|0.001076|+0.001752|-0.000400|0.82|0.10|+0.15|-0.06|0.5636|0.3678|+0.3768|-0.3588|87.66|2.88060|0.11087|5465|103|110|-96|4.449|0.1025|0.075|-0.13|0.876|0.0515|0.062|-0.041|0.925|0.118|0.163|-0.073|0|0|0.0626|927|74.8|3.6|23.3|19.17987|42.33872|0.4634|0.2274|0|0|1.26256|+0.77232|-1.14952|174.30|86.85|-36.54
70.05|6850504|10.871|135.2064991|0.0052383|19.577628626|0.000123979|38.177944|17.37286|0.009811|0.000360|+0.000402|-0.000317|0.99|0.13|+0.18|-0.08|0.3268|0.2292|+0.1317|-0.3267|89.38|3.74362|0.15131|5465|103|110|-96|4.449|0.1025|0.075|-0.13|0.876|0.0515|0.062|-0.041|0.925|0.118|0.163|-0.073|0|0|0.1362|628|115.6|5.7|23.0|19.17987|42.33872|0.4634|0.2274|0|0|2.74647|+1.24978|-0.58136|36.82|18.35|-7.72
72.01|11904151|9.496|131.5747559|0.0002614|0.837491331|0.000000272|3.628217|0.11339|0.012581|0.000104|+0.000157|-0.000052|1.45|0.03|+0.03|-0.03|0.0489|0.1559|+0.2629|-0.0488|89.38|1.80760|0.00782|5627|44|44|-44|4.342|0.03|0.030|-0.03|0.895|0.06|0.060|-0.06|1.056|0.021|0.021|-0.021|0|0|0.0168|1968|191.9|1.1|205.7|19.04529|50.24130|0.4120|0.2566|0|0|1.28818|+0.04026|-0.16065|3545.07|259.09|-244.87
72.02|11904151|9.496|138.6774797|0.0008936|45.294317174|0.000052826|51.347011|0.57917|0.019777|0.000179|+0.000265|-0.000092|2.28|0.04|+0.05|-0.04|0.0190|0.1598|+0.3006|-0.0190|89.95|6.87144|0.02887|5627|44|44|-44|4.342|0.03|0.030|-0.03|0.895|0.06|0.060|-0.06|1.056|0.021|0.021|-0.021|0|0|0.2397|521|476.8|3.4|130.7|19.04529|50.24130|0.4120|0.2566|0|0|1.24829|+0.01408|-0.19869|17.41|1.28|-1.20
74.01|6889235|10.698|125.8808636|0.0001074|5.188670548|0.000000687|8.750636|0.10557|0.021044|0.000051|+0.000072|-0.000030|4.46|1.71|+2.56|-0.85|0.0891|0.0852|+0.0915|-0.0790|89.38|4.61816|0.00514|9525|344.5|275|-414|4.205|0.231|0.105|-0.357|2.203|0.515|0.573|-0.457|1.942|0.743|1.112|-0.373|0|0|0.0764|2118|593.6|1.7|915.9|19.88828|42.38847|0.2095|0.2894|0|0|0.47083|+0.00568|-0.02553|4759.70|8430.87|-2158.75
75.01|7199397|9.387|156.9759883|0.0017601|105.882392780|0.000251531|32.229523|4.80391|0.038068|0.000518|+0.000346|-0.000689|10.50|0.24|+0.25|-0.24|0.7481|0.0335|+0.0283|-0.0387|88.81|18.06919|0.14352|5896|75|75|-75|3.756|0.009|0.009|-0.009|1.330|0.069|0.069|-0.069|2.527|0.059|0.059|-0.059|0|0|0.4817|596|1472.6|10.4|305.1|19.43315|42.72848|0.3580|0.2855|0|0|0.05649|+0.00842|-0.01072|29.76|3.03|-2.79
76.01|9955262|9.115|154.7071511|0.0015483|77.479718808|0.000163210|60.090725|0.03691|0.032722|0.000235|+0.000370|-0.000100|8.22|2.88|+3.12|-2.63|0.0115|0.1238|+0.2362|-0.0114|89.95|10.17229|0.05235|6715|180|143|-217|3.922|0.233|0.237|-0.229|1.612|0.3095|0.267|-0.352|2.301|0.804|0.872|-0.737|0|0|0.4174|695|1253.9|12.9|111.2|19.56947|46.82214|0.2748|0.3275|0|0|0.68376|+0.00042|-0.11003|55.30|59.10|-32.90
80.01|9552608|10.586|135.4066839|0.0009317|9.250589179|0.000010476|8.488901|4.13957|2.403381|6.171398|+10.160471|-2.182325|864.51|236.47|+189.75|-283.19|3.3808|6.1926|+10.1909|-2.1943|66.46|3.55592|0.05480|8133|282|231|-333|3.715|0.1885|0.268|-0.109|2.053|0.369|0.360|-0.378|3.294|0.901|0.723|-1.079|0|0|0.1097|1966|1050.8|15.8|96.2|20.03584|46.10434|0.2840|0.2852|0|0|0.13523|+1.71455|-0.09532|3530.57|2342.35|-2179.99
81.01|8823868|11.115|143.0718571|0.0009054|23.876092293|0.000026505|20.359067|0.37951|0.037245|0.000181|+0.000258|-0.000104|10.30|4.49|+7.64|-1.34|0.1055|0.1321|+0.1588|-0.1053|89.95|9.24875|0.03222|9974|332|288|-376|4.048|0.244|0.086|-0.402|2.615|0.4395|0.567|-0.312|2.533|1.105|1.879|-0.330|0|0|0.2237|1480|1562.7|10.4|187.7|19.58572|45.01849|0.1967|0.2922|0|0|0.28003|+0.00522|-0.03231|1135.60|2725.18|-399.01
82.01|10187017|9.351|134.7535682|0.0003489|16.145690772|0.000006645|25.533126|9.11113|0.030530|0.001624|+0.001286|-0.001962|2.52|0.12|+0.10|-0.14|0.6842|0.2007|+0.0884|-0.3131|88.24|3.72459|0.04047|4812|97|101|-93|4.548|0.0305|0.042|-0.019|0.734|0.0385|0.048|-0.029|0.755|0.037|0.031|-0.042|0|0|0.1129|549|989.2|3.7|301.8|18.76552|47.20803|0.6130|0.1187|0|0|1.20797|+1.29314|-0.29382|21.46|3.81|-3.76
82.02|10187017|9.351|134.0805344|0.0008365|10.311737525|0.000010280|16.428518|6.79325|0.016946|0.001045|+0.000248|-0.001843|1.40|0.07|+0.05|-0.08|0.7672|0.2973|+0.0352|-0.5593|87.09|3.20504|0.03115|4812|97|101|-93|4.548|0.0305|0.042|-0.019|0.734|0.0385|0.048|-0.029|0.755|0.037|0.031|-0.042|0|0|0.0837|638|282.3|3.1|98.4|18.76552|47.20803|0.6130|0.1187|0|0|0.78884|+1.63094|-0.22293|39.04|6.94|-6.83
82.03|10187017|9.351|145.0234714|0.0032892|27.453729427|0.000103252|59.566867|3.71125|0.009524|0.000354|+0.000506|-0.000203|0.79|0.04|+0.03|-0.05|0.1053|0.2314|+0.3576|-0.1051|89.95|3.53527|0.08765|4812|97|101|-93|4.548|0.0305|0.042|-0.019|0.734|0.0385|0.048|-0.029|0.755|0.037|0.031|-0.042|0|0|0.1608|460|116.3|4.7|26.3|18.76552|47.20803|0.6130|0.1187|0|0|5.30480|+0.33051|-2.11427|10.58|1.88|-1.85
82.04|10187017|9.351|139.9874568|0.0033075|7.071360759|0.000025711|19.717636|0.95327|0.007006|0.000285|+0.000377|-0.000192|0.58|0.03|+0.02|-0.03|0.0839|0.2355|+0.3873|-0.0838|89.95|2.75056|0.09384|4812|97|101|-93|4.548|0.0305|0.042|-0.019|0.734|0.0385|0.048|-0.029|0.755|0.037|0.031|-0.042|0|0|0.0651|723|62.9|2.8|24.9|18.76552|47.20803|0.6130|0.1187|0|0|2.90012|+0.14021|-1.31829|64.54|11.47|-11.30
82.05|10187017|9.351|135.8519420|0.0039215|5.286954375|0.000025384|14.365694|5.48633|0.005950|0.000269|+0.000159|-0.000378|0.49|0.03|+0.02|-0.03|0.4052|0.2402|+0.0879|-0.3924|88.24|2.59150|0.12471|4812|97|101|-93|4.548|0.0305|0.042|-0.019|0.734|0.0385|0.048|-0.029|0.755|0.037|0.031|-0.042|0|0|0.0536|797|43.0|2.5|19.0|18.76552|47.20803|0.6130|0.1187|0|0|2.00644|+0.76627|-0.57523|95.21|16.92|-16.68
84.01|2571238|10.317|135.9941597|0.0003413|9.286968825|0.000003884|21.526594|0.02617|0.023941|0.000188|+0.000277|-0.000099|2.13|0.20|+0.31|-0.09|0.0554|0.1543|+0.2532|-0.0554|89.95|3.37104|0.01245|5543|107.5|106|-109|4.568|0.0685|0.015|-0.122|0.891|0.0575|0.048|-0.067|0.813|0.077|0.122|-0.033|0|0|0.0833|764|700.6|3.3|250.9|19.36139|37.85180|0.4264|0.2489|0|0|2.18794|+0.00266|-0.45027|80.48|34.34|-12.06
85.01|5866724|9.805|132.0401850|0.0003756|5.859938722|0.000002614|11.385316|0.02661|0.016394|0.000102|+0.000135|-0.000068|2.55|0.04|+0.04|-0.04|0.0265|0.1421|+0.2578|-0.0265|89.95|4.00040|0.01188|6169|50|50|-50|4.236|0.022|0.022|-0.022|1.273|0.061|0.061|-0.061|1.424|0.024|0.024|-0.024|0|0|0.0690|1236|320.4|1.4|259.3|19.24591|41.15118|0.3374|0.2975|0|0|0.81303|+0.00190|-0.18516|552.06|37.50|-35.54
85.02|5866724|9.805|133.4989241|0.0007186|2.154909039|0.000001841|4.099755|1.77743|0.009656|0.000516|+0.000594|-0.000438|1.50|0.03|+0.03|-0.02|0.6452|0.2942|+0.1522|-0.4361|80.79|3.17737|0.02208|6169|50|50|-50|4.236|0.022|0.022|-0.022|1.273|0.061|0.061|-0.061|1.424|0.024|0.024|-0.024|0|0|0.0354|1726|100.4|1.0|116.2|19.24591|41.15118|0.3374|0.2975|0|0|0.28072|+0.24341|-0.01748|2097.40|142.46|-135.04
85.03|5866724|9.805|137.9920037|0.0013050|8.131224839|0.000013452|7.326252|3.65410|0.011306|0.000628|+0.000000|-0.001256|1.76|0.03|+0.03|-0.03|0.8742|0.3139|+0.0000|-0.6277|83.08|4.34568|0.02439|6169|50|50|-50|4.236|0.022|0.022|-0.022|1.273|0.061|0.061|-0.061|1.424|0.024|0.024|-0.024|0|0|0.0858|1109|113.9|1.5|78.1|19.24591|41.15118|0.3374|0.2975|0|0|0.11251|+0.61728|-0.00000|357.04|24.25|-22.99
87.01|10593626|10.151|133.6950627|0.0024316|289.864455850|0.001289172|323.789811|11.67958|0.020319|0.000398|+0.000509|-0.000286|2.17|0.04|+0.05|-0.04|0.0175|0.1988|+0.3803|-0.0173|89.95|6.97696|0.09208|5642|50|50|-50|4.443|0.028|0.028|-0.028|0.970|0.06|0.060|-0.06|0.979|0.020|0.020|-0.020|0|0|0.8489|267|501.9|9.8|55.9|19.28117|47.88446|0.4022|0.2620|0|0|7.64288|+0.27569|-2.24432|1.21|0.09|-0.09
88.01|7700871|10.305|136.4631834|0.0008746|5.179682557|0.000005426|3.555416|0.09088|0.025926|0.005298|+0.007311|-0.003286|2.61|0.71|+1.07|-0.35|0.9845|0.0100|+0.0138|-0.0063|73.91|3.34481|0.05982|5766|144.5|156|-133|4.423|0.1895|0.114|-0.265|0.824|0.0915|0.126|-0.057|0.923|0.251|0.376|-0.126|0|0|0.0549|1043|349.6|4.9|222.8|19.82132|43.33272|0.3675|0.2808|0|0|0.03169|+0.00081|-0.00975|279.62|336.63|-89.71
89.01|8056665|10.851|150.5689729|0.0020051|84.687980843|0.000206828|65.554037|0.07323|0.017389|0.000214|+0.000262|-0.000166|5.01|1.58|+1.82|-1.33|0.0637|0.1775|+0.2913|-0.0637|89.95|10.02155|0.06151|7717|266.5|225|-308|3.888|0.2165|0.204|-0.229|1.965|0.2975|0.256|-0.339|2.641|0.831|0.958|-0.705|0|0|0.4731|804|350.5|4.8|89.6|19.98808|43.81427|0.2506|0.3208|0|0|0.74304|+0.00083|-0.20872|98.91|107.15|-53.75
89.02|8056665|10.851|289.8835415|0.0022002|207.582723410|0.000639574|235.119762|19.50754|0.020789|0.000300|+0.000364|-0.000235|6.00|1.89|+2.17|-1.60|0.2133|0.2012|+0.1893|-0.2132|89.95|6.73297|0.07574|7717|266.5|225|-308|3.888|0.2165|0.204|-0.229|1.965|0.2975|0.256|-0.339|2.641|0.831|0.958|-0.705|0|0|0.8600|597|498.1|8.5|61.9|19.98808|43.81427|0.2506|0.3208|0|0|5.70614|+0.47343|-1.47442|29.93|32.43|-16.26
90.01|9210823|10.221|135.7220875|0.0004773|0.828206494|0.000000535|1.247244|0.03799|0.022283|0.000313|+0.000250|-0.000375|3.95|1.49|+1.68|-1.30|0.9756|0.0019|+0.0015|-0.0022|38.39|2.55580|0.04231|5826|150.5|148|-153|4.031|0.259|0.307|-0.211|1.034|0.2|0.257|-0.143|1.624|0.613|0.688|-0.537|0|0|0.0175|2476|316.5|4.5|159.8|19.22944|45.60900|0.3766|0.2765|0|0|0.05351|+0.00163|-0.00185|8879.44|11016.67|-5303.07
92.01|7941200|10.300|137.4421003|0.0011030|65.704600019|0.000088162|131.784680|36.99235|0.024259|0.001177|+0.001545|-0.000809|2.57|0.29|+0.46|-0.12|0.5608|0.2384|+0.0465|-0.4304|89.95|3.26453|0.03790|5952|116.5|107|-126|4.489|0.0855|0.026|-0.145|1.057|0.063|0.049|-0.077|0.971|0.111|0.174|-0.048|0|0|0.3251|454|656.7|8.7|96.3|18.89165|43.78822|0.3689|0.2834|0|0|10.02907|+5.63038|-5.84091|10.02|4.94|-1.71
94.01|6462863|10.926|132.7417737|0.0001287|22.342969585|0.000003313|27.296502|0.05915|0.068974|0.000039|+0.000045|-0.000033|9.77|1.76|+2.03|-1.50|0.0056|0.0262|+0.0468|-0.0056|89.95|6.68603|0.00386|6098|114|101|-127|4.247|0.1335|0.130|-0.137|1.081|0.089|0.103|-0.075|1.297|0.235|0.270|-0.199|0|0|0.1596|767|5675.2|5.3|1211.1|19.82220|41.89112|0.3410|0.2940|0|0|0.77072|+0.00167|-0.00434|81.73|45.67|-27.89
94.02|6462863|10.926|138.0091815|0.0005816|10.423677765|0.000007163|15.513523|0.72884|0.025851|0.000258|+0.000369|-0.000148|3.66|0.66|+0.76|-0.56|0.1270|0.1932|+0.2594|-0.1270|89.38|5.22912|0.02372|6098|114|101|-127|4.247|0.1335|0.130|-0.137|1.081|0.089|0.103|-0.075|1.297|0.235|0.270|-0.199|0|0|0.0960|989|795.1|4.3|217.7|19.82220|41.89112|0.3410|0.2940|0|0|0.65005|+0.03054|-0.13397|225.89|126.23|-77.07
94.03|6462863|10.926|161.2397579|0.0005724|54.319986046|0.000036031|51.000804|0.07436|0.040903|0.000103|+0.000134|-0.000073|5.79|1.05|+1.21|-0.89|0.0352|0.0734|+0.1117|-0.0351|89.95|8.46518|0.01686|6098|114|101|-127|4.247|0.1335|0.130|-0.137|1.081|0.089|0.103|-0.075|1.297|0.235|0.270|-0.199|0|0|0.2885|570|1996.2|7.1|308.6|19.82220|41.89112|0.3410|0.2940|0|0|0.85049|+0.00124|-0.04367|25.01|13.98|-8.53
94.04|6462863|10.926|131.6192494|0.0019939|3.743175556|0.000009096|5.977635|2.18608|0.010942|0.000770|+0.001009|-0.000531|1.55|0.28|+0.32|-0.24|0.6516|0.3236|+0.2133|-0.4338|83.65|3.73011|0.05717|6098|114|101|-127|4.247|0.1335|0.130|-0.137|1.081|0.089|0.103|-0.075|1.297|0.235|0.270|-0.199|0|0|0.0485|1391|128.6|3.0|49.8|19.82220|41.89112|0.3410|0.2940|0|0|0.28838|+0.31639|-0.00163|885.02|494.57|-301.95
97.01|5780885|11.535|134.2768383|0.0000374|4.885488953|0.000000220|7.747113|0.21464|0.080678|0.000107|+0.000054|-0.000160|17.29|0.58|+0.58|-0.59|0.2032|0.0324|+0.0164|-0.0483|88.24|5.13130|0.00567|6027|75|75|-75|3.971|0.019|0.019|-0.019|1.318|0.089|0.089|-0.089|1.962|0.066|0.066|-0.066|0|0|0.0617|1499|7569.3|3.4|3177.8|19.23877|41.08981|0.3543|0.2944|0|0|0.36852|+0.01021|-0.00354|1194.10|146.39|-133.47
98.01|10264660|10.987|138.0882572|0.0001191|6.790121599|0.000000976|8.924147|0.02785|0.053899|0.000036|+0.000044|-0.000028|12.21|0.41|+0.41|-0.41|0.0205|0.0356|+0.0507|-0.0205|89.95|6.13910|0.00363|6378|75|75|-75|3.952|0.019|0.019|-0.019|1.391|0.098|0.098|-0.098|2.075|0.070|0.070|-0.070|0|0|0.0787|1445|2252.3|2.4|1107.7|19.18059|47.33305|0.3061|0.3097|0|0|0.29161|+0.00091|-0.00223|1029.51|123.31|-112.71
99.01|8505215|10.977|140.0480572|0.0018644|2190.701035300|-1.0|846.269951|107.15596|0.038811|0.000700|+0.000739|-0.000661|3.12|0.17|+0.16|-0.19|0.2597|0.2066|+0.2254|-0.1878|89.95|19.89080|0.14800|4965|99|109|-89|4.555|0.036|0.048|-0.024|0.709|0.041|0.053|-0.029|0.736|0.040|0.037|-0.044|0|0|2.9456|109|1874.2|21.7|94.8|19.69562|44.53112|0.5499|0.1651|0|0|2.38901|+0.30250|-0.40371|0.03|0.01|0.00
100.01|4055765|11.365|141.1529029|0.0008193|9.966401445|0.000010028|6.361080|0.38151|0.051263|0.003780|+0.004168|-0.003392|17.24|2.83|+2.39|-3.27|0.9675|0.0084|+0.0096|-0.0072|81.36|4.98269|0.05735|6638|126.5|117|-136|3.664|0.1075|0.142|-0.073|1.595|0.1685|0.175|-0.162|3.079|0.505|0.427|-0.584|0|0|0.1060|1578|1642.5|16.3|158.2|19.41186|39.19949|0.2808|0.3165|0|0|0.04902|+0.00294|-0.00665|1466.10|572.45|-579.91
102.01|8456679|11.054|135.0600853|0.0001370|1.735136026|0.000000284|6.000824|0.00150|0.027951|0.000103|+0.000146|-0.000061|3.76|0.59|+0.65|-0.53|0.0537|0.1070|+0.1604|-0.0536|89.38|2.27889|0.00501|5731|115|110|-120|4.265|0.1205|0.123|-0.118|1.016|0.0795|0.087|-0.072|1.231|0.194|0.215|-0.173|0|0|0.0284|1664|950.7|2.3|479.8|19.98032|44.43575|0.4163|0.2570|0|0|1.35776|+0.00034|-0.17237|1813.88|886.70|-582.75
102.02|8456679|11.054|132.2776742|0.0027780|4.068442012|0.000013453|11.162777|0.48486|0.008173|0.000243|+0.000275|-0.000211|1.10|0.17|+0.19|-0.16|0.1096|0.2246|+0.3396|-0.1096|89.38|2.79433|0.07226|5731|115|110|-120|4.265|0.1205|0.123|-0.118|1.016|0.0795|0.087|-0.072|1.231|0.194|0.215|-0.173|0|0|0.0502|1252|81.2|2.9|30.4|19.98032|44.43575|0.4163|0.2570|0|0|1.58971|+0.06905|-0.62515|580.55|283.79|-186.52
103.01|2444412|11.047|141.3366504|0.0006476|14.910942051|0.000011537|34.957794|0.89164|0.027140|0.000344|+0.000438|-0.000250|2.54|0.26|+0.42|-0.09|0.0873|0.1862|+0.2852|-0.0872|89.95|3.33534|0.02144|5653|107.5|103|-112|4.551|0.073|0.013|-0.133|0.952|0.059|0.048|-0.07|0.857|0.086|0.141|-0.031|0|0|0.1167|676|895.9|7.8|118.8|19.44556|37.75159|0.4131|0.2568|0|0|3.63479|+0.09271|-0.75246|49.29|22.56|-7.03
104.01|10318874|10.593|135.0007457|0.0001168|2.508057352|0.000000362|15.385428|7.53476|0.037440|0.001045|+0.000372|-0.001718|2.49|0.33|+0.33|-0.32|0.5802|0.1528|+0.1152|-0.1905|87.66|1.07239|0.01447|4238|282.5|459|-106|4.673|0.079|0.079|-0.079|0.640|0.08|0.080|-0.08|0.610|0.080|0.080|-0.080|0|0|0.0311|828|1548.2|7.7|287.9|18.74632|47.49713|0.5053|0.2144|0|0|10.95245|+5.36378|-2.89526|111.07|103.35|-35.30
105.01|8711794|11.208|136.6492631|0.0002918|8.981016833|0.000003162|32.819524|8.31577|0.031006|0.000543|+0.000020|-0.001065|4.95|1.10|+0.77|-1.43|0.5100|0.2197|+0.0539|-0.3855|89.38|1.87366|0.01593|5613|108.5|130|-87|4.031|0.1945|0.282|-0.107|0.837|0.0485|0.058|-0.039|1.462|0.324|0.227|-0.421|0|0|0.0797|1060|1089.4|7.0|182.9|19.92914|44.85791|0.3800|0.2741|0|0|8.29093|+4.20149|-0.85057|298.93|138.30|-156.55
106.01|10489525|11.516|131.8518321|0.0007208|1.612249044|0.000001439|1.435323|0.65830|0.291619|0.173254|+0.221820|-0.124687|73.88|25.55|+24.90|-26.21|1.2719|0.1758|+0.2205|-0.1310|27.50|4.24797|0.03697|6737|212.5|174|-251|3.896|0.2345|0.273|-0.196|1.545|0.3145|0.255|-0.374|2.320|0.802|0.782|-0.823|0|0|0.0311|2567|462.9|3.7|166.9|19.89029|47.67208|0.2702|0.3248|0|0|0.02152|+0.00987|-0.00525|10259.57|10051.57|-6589.80
107.01|11250587|11.337|134.0232932|0.0006548|7.256965224|0.000005766|11.635078|0.08658|0.019494|0.000194|+0.000282|-0.000105|3.38|0.13|+0.13|-0.13|0.0022|0.1700|+0.3380|-0.0020|89.95|4.86394|0.02203|5862|97|97|-97|4.113|0.022|0.022|-0.022|1.201|0.091|0.091|-0.091|1.586|0.061|0.061|-0.061|0|0|0.0778|1167|461.7|3.2|168.8|19.65568|48.98236|0.3986|0.2682|0|0|0.56579|+0.00421|-0.14175|439.18|66.56|-59.35
108.01|4914423|10.872|142.1775477|0.0006676|15.965336874|0.000013540|27.470606|0.20873|0.020046|0.000145|+0.000211|-0.000079|3.14|0.08|+0.09|-0.08|0.0368|0.1375|+0.2381|-0.0368|89.95|4.52698|0.02014|5845|88|88|-88|4.163|0.011|0.011|-0.011|1.094|0.068|0.068|-0.068|1.436|0.039|0.039|-0.039|0|0|0.1280|864|486.1|3.6|149.3|19.26564|40.06453|0.3867|0.2722|0|0|1.53853|+0.01169|-0.24099|131.47|15.78|-14.37
108.02|4914423|10.872|295.3408268|0.0011408|179.607660170|0.000282424|80.514805|27.45644|0.034568|0.000889|+0.000012|-0.001765|5.42|0.15|+0.15|-0.15|0.6661|0.2162|+0.0163|-0.4161|89.38|13.49124|0.11857|5845|88|88|-88|4.163|0.011|0.011|-0.011|1.094|0.068|0.068|-0.068|1.436|0.039|0.039|-0.039|0|0|0.6425|385|1278.8|7.4|182.7|19.26564|40.06453|0.3867|0.2722|0|0|0.30608|+0.31313|-0.03234|5.22|0.62|-0.57
109.01|4752451|10.980|132.8631017|0.0006728|6.414965741|0.000005300|3.211765|0.12020|0.410886|0.160905|+0.000360|-0.321450|60.66|20.28|+25.49|-15.07|1.3910|0.1737|+0.0084|-0.3390|64.17|4.00264|0.03574|6170|169|162|-176|4.150|0.235|0.246|-0.224|0.942|0.133|0.162|-0.104|1.352|0.452|0.568|-0.336|0|0|0.0663|1229|519.8|4.5|152.0|19.56362|39.80393|0.3140|0.2995|0|0|0.01523|+0.00057|-0.00137|539.36|667.19|-268.07
110.01|9450647|11.455|135.2150729|0.0005442|9.940672466|0.000006545|19.866667|0.31870|0.021140|0.000124|+0.000174|-0.000075|2.80|0.98|+1.57|-0.38|0.0487|0.1320|+0.2154|-0.0486|89.95|3.90063|0.01742|6522|176|154|-198|4.325|0.2035|0.090|-0.317|1.140|0.2045|0.266|-0.143|1.215|0.423|0.677|-0.168|0|0|0.0945|1032|523.8|3.4|172.9|18.97038|46.06383|0.2883|0.3118|0|0|1.50107|+0.02408|-0.16974|267.68|444.93|-91.97
111.01|6678383|11.208|137.6136787|0.0006018|11.427545631|0.000008594|19.406993|0.31415|0.020712|0.000151|+0.000176|-0.000127|3.08|0.60|+0.51|-0.69|0.1238|0.1486|+0.1734|-0.1237|89.38|4.55979|0.01936|5755|98.5|119|-78|4.081|0.164|0.213|-0.115|0.814|0.0415|0.056|-0.027|1.361|0.265|0.225|-0.305|0|0|0.0928|972|508.6|3.4|163.2|19.17364|42.16678|0.3188|0.3042|0|0|1.05883|+0.01714|-0.22229|211.16|100.05|-90.79
111.02|6678383|11.208|132.7136645|0.0010389|23.668364270|0.000029843|25.098103|11.49578|0.020567|0.000459|+0.000037|-0.000880|3.06|0.59|+0.50|-0.69|0.6309|0.2439|+0.0393|-0.4485|88.81|5.78183|0.04331|5755|98.5|119|-78|4.081|0.164|0.213|-0.115|0.814|0.0415|0.056|-0.027|1.361|0.265|0.225|-0.305|0|0|0.1507|763|458.3|4.5|110.4|19.17364|42.16678|0.3188|0.3042|0|0|0.53388|+0.48907|-0.03732|80.07|37.94|-34.43
111.03|6678383|11.208|271.0878673|0.0012535|51.755295765|0.000084211|49.202119|19.88673|0.022948|0.001121|+0.001832|-0.000410|3.41|0.66|+0.56|-0.76|0.4582|0.2127|+0.0400|-0.3855|89.38|7.35012|0.04804|5755|98.5|119|-78|4.081|0.164|0.213|-0.115|0.814|0.0415|0.056|-0.027|1.361|0.265|0.225|-0.305|0|0|0.2539|588|601.1|6.0|108.7|19.17364|42.16678|0.3188|0.3042|0|0|0.84120|+0.34000|-0.05818|28.21|13.36|-12.13
112.01|10984090|11.367|185.1806489|0.0009870|51.079263072|0.000063448|62.716481|0.38361|0.024680|0.000291|+0.000418|-0.000163|2.89|0.42|+0.49|-0.34|0.0307|0.1811|+0.3316|-0.0306|89.95|6.37290|0.03614|5803|113.5|111|-116|4.351|0.118|0.109|-0.127|0.943|0.0665|0.072|-0.061|1.073|0.152|0.180|-0.125|0|0|0.2643|516|737.0|6.3|121.4|19.70991|48.49556|0.3857|0.2725|0|0|1.78860|+0.01094|-0.42666|16.73|7.88|-4.69
112.02|10984090|11.367|133.9837348|0.0014407|3.709213846|0.000006325|10.980557|0.59915|0.010549|0.000240|+0.000290|-0.000189|1.24|0.17|+0.20|-0.15|0.2050|0.2215|+0.2382|-0.2049|88.81|2.55753|0.03841|5803|113.5|111|-116|4.351|0.118|0.109|-0.127|0.943|0.0665|0.072|-0.061|1.073|0.152|0.180|-0.125|0|0|0.0460|1236|133.3|3.0|54.0|19.70991|48.49556|0.3857|0.2725|0|0|1.82040|+0.09933|-0.55114|552.21|260.10|-154.61
113.01|2306756|10.720|166.3420789|0.0002988|386.603052800|0.000136868|332.039240|22.23771|0.240528|0.027535|+0.035290|-0.019779|41.50|1.68|+1.68|-1.68|0.9765|0.0382|+0.0497|-0.0268|89.95|6.80566|0.01837|5543|79|79|-79|4.081|0.014|0.014|-0.014|1.103|0.097|0.097|-0.097|1.580|0.064|0.064|-0.064|0|0|1.0719|297|24926.6|45.8|994.0|19.48492|37.67156|0.4707|0.2251|0|0|4.63335|+0.31031|-0.12558|1.84|0.26|-0.24
114.01|6721123|11.396|132.2503349|0.0017626|7.361780437|0.000015895|2.599299|1.10672|0.165222|0.312690|+0.593339|-0.032042|35.33|7.37|+7.88|-6.86|1.1464|0.3064|+0.5415|-0.0713|63.60|5.03783|0.08989|6227|114|109|-119|3.986|0.1355|0.135|-0.136|1.358|0.1615|0.142|-0.181|1.958|0.408|0.437|-0.380|0|0|0.0820|1342|323.3|5.3|82.5|19.92429|42.15157|0.3216|0.3067|0|0|0.00613|+0.00261|-0.00058|767.22|463.20|-305.91
