koi,koi,rprs,secthresh,maxrad,lhood_heb,pr_heb,lhood_heb_Px2,pr_heb_Px2,lhood_eb,pr_eb,lhood_eb_Px2,pr_eb_Px2,lhood_beb,pr_beb,lhood_beb_Px2,pr_beb_Px2,lhood_boxy,pr_boxy,lhood_long,pr_long,lhood_pl,pr_pl,lhood_tot,fp,FPP,kepid,period,rp,disposition,prob_ontarget,pos_prob_score,not_transitlike,significant_secondary,centroid_offset,ephem_match,MES,exception,has_ttv,n_cands
K06186.01,K06186.01,0.024,93.0,0.54,3.6e-20,6.07e-20,1.73e-10,3.67e-12,1.05e-50,6.88e-50,7.04e-25,5.35e-26,1.14e-05,8.79e-06,4.7e-12,3.09e-12,0.0,0.0,0.0,0.0,0.0409,1.0,0.04091,0.213,8.79e-06,8653134.0,5.34264507,,CANDIDATE,1.0,0.56,False,False,False,False,41.73408,,False,1.0
K06187.01,K06187.01,0.052,392.0,0.5,0.017,0.0231,3.76e-07,1.27e-09,0.064,0.963,0.00762,0.000589,0.000751,7.7e-05,2.12e-95,1.03e-96,0.0,0.0,0.0,0.0,0.106,0.0136,0.1954,0.001,0.986,8702921.0,19.38302096,,FALSE POSITIVE,1.0,1.0,False,True,False,False,171.23065,,False,1.0
K06188.01,K06188.01,0.03,335.0,0.5,2.36e-16,1.38e-19,4.21e-05,2.58e-09,1.87e-09,5.28e-12,0.000289,1.07e-07,0.141,3.76e-05,4.49e-10,6.68e-14,0.0,0.0,0.0,0.0,45.2,1.0,45.34,0.201,3.77e-05,8822421.0,1.645306652,,CANDIDATE,1.0,0.95,False,False,False,False,43.95248,,False,1.0
K06189.01,K06189.01,0.578,276.0,0.5,0.773,0.345,0.601,0.00524,0.000993,0.00182,0.619,0.051,4.02e-19,3.55e-20,0.00025,1.01e-05,0.0,0.0,0.0,0.0,9.37,0.597,11.36,0.001,0.403,8957954.0,2.179925173,,CANDIDATE,1.0,1.0,False,False,False,False,28437.553,,False,1.0
K06190.01,K06190.01,0.577,228091.0,0.5,5.93,0.13,0.426,2.07e-05,9.59,0.867,0.0669,3.18e-05,0.0278,3.63e-05,8.21e-10,4.44e-13,0.0,0.0,0.0,0.0,9.7,0.00284,25.74,0.001,0.997,8984706.0,10.135401206,,FALSE POSITIVE,1.0,1.0,False,True,False,False,14707.839,,False,1.0
K06191.01,K06191.01,0.01,62.0,2.22,4.18e-12,1.68e-12,0.000995,3.26e-06,4.78e-06,8.43e-06,0.00241,5.22e-05,0.00211,0.00116,0.00231,0.000626,0.00177,1.11e-05,0.0,0.0,0.703,0.998,0.7126,0.129,0.00186,9093086.0,9.7044192,,CANDIDATE,1.0,0.22,False,False,False,False,8.78617,,False,1.0
K06191.02,K06191.02,0.011,73.0,1.65,4.87e-09,1.98e-09,0.000858,2e-06,5.91e-06,1.06e-05,0.000358,8.01e-06,0.000681,0.000171,0.000726,0.000123,0.00319,2.48e-05,0.0,0.0,0.679,1.0,0.6848,0.137,0.000339,,,,,1.0,0.44,True,True,True,True,,,False,
K06192.01,K06192.01,0.621,8237.0,0.5,9.13e-87,6.74e-86,0.233,0.0538,1.48e-129,5.51e-128,0.514,0.945,4.8e-173,7.23e-173,0.000181,0.000126,0.0,0.0,0.00836,0.000494,0.000724,0.000317,0.7563,0.001,1.0,9101400.0,0.82902052,,FALSE POSITIVE,1.0,1.0,False,True,False,False,8493.549,,False,1.0
K06193.01,K06193.01,0.643,1546.0,0.5,1.16e-07,2.38e-09,5.17,0.101,4.78e-12,5.76e-13,6.36,0.891,1.66e-12,2.29e-14,0.00554,5.59e-05,0.0,0.0,0.000165,8.49e-08,2.2,0.00775,13.74,0.001,0.992,9119652.0,1.108097491,,FALSE POSITIVE,0.0,1.0,False,True,False,False,5293.2075,,False,1.0
K06194.01,K06194.01,0.163,139.0,0.99,1.88e-50,3.55e-49,4.57e-13,1.26e-14,0.00367,0.988,0.00452,0.00837,2.01e-07,1.03e-06,4.41e-10,1.09e-09,0.0,0.0,0.0,0.0,0.00173,0.00337,0.00992,0.001,0.997,9145861.0,42.296632,,CANDIDATE,1.0,1.0,False,False,False,False,8.597063,,False,1.0
K06195.01,K06195.01,0.028,220.0,0.5,2.07e-09,8.17e-13,0.0154,7.77e-07,7.26e-07,1.18e-09,0.0381,1.25e-05,0.335,6.01e-05,3.83e-07,4.51e-11,0.0,0.0,0.0,0.0,54.8,1.0,55.19,0.218,7.33e-05,9153823.0,1.444474883,,CANDIDATE,1.0,0.78,False,False,False,False,40.87104,,False,1.0
K06196.01,K06196.01,0.575,35840.0,0.5,1.05e-28,5.51e-28,0.233,0.0146,7.58e-11,3.25e-09,0.0218,0.0126,9.61e-07,3.7e-07,3.03e-10,5.35e-11,0.0,0.0,0.0,0.0,4.75,0.973,5.005,0.001,0.0272,9282687.0,1.68041004,,FALSE POSITIVE,1.0,1.0,False,True,False,False,4237.3457,,False,1.0
K06198.01,K06198.01,0.328,53008.0,0.5,6.92e-209,2.59e-205,1.33e-27,5.48e-27,0.0,0.0,8.42e-87,1.8e-85,3.74e-10,2.25e-07,9.27e-67,2.47e-64,0.0,0.0,0.00966,1.0,7.73e-81,6.54e-78,0.00966,0.012,1.0,,,,,1.0,1.0,True,True,True,True,,,False,
K06201.01,K06201.01,0.637,74998.0,0.5,0.0,0.0,6.34e-05,6.32e-07,7.39e-74,3.1e-73,3.67e-10,2.09e-11,3.19e-25,7.25e-27,0.000374,4.65e-06,0.0,0.0,0.0,0.0,71.4,1.0,71.4,0.001,5.28e-06,9343862.0,1.123261102,,FALSE POSITIVE,1.0,1.0,False,True,False,False,4650.896,,False,1.0
K06203.01,K06203.01,0.016,90.0,1.02,,,,,,,,,,,,,,,,,,,,,,9394605.0,0.876831823,,FALSE POSITIVE,0.94,0.06,False,True,False,True,20.870243,2017-08-16,False,1.0
K06204.01,K06204.01,0.299,441.0,0.5,0.205,0.0497,1.33,0.0453,2.22e-05,2.91e-05,0.144,0.00722,5.79,0.878,0.271,0.0202,0.0,0.0,0.0,0.0,2.51e-07,1.65e-08,7.74,0.001,1.0,9471755.0,0.953734411,,FALSE POSITIVE,1e-26,1.0,False,True,True,False,136.95093,,False,1.0
K06205.01,K06205.01,0.746,90581.0,0.5,1.07e-05,1.85e-06,0.221,0.00687,1.52e-05,1.28e-05,3.31,0.894,7.88e-11,6.68e-13,0.0113,5.59e-05,0.0,0.0,0.0,0.0,23.7,0.0986,27.24,0.001,0.901,9479460.0,2.07387057,,FALSE POSITIVE,1.0,1.0,False,True,False,False,8049.6055,,False,1.0
K06206.01,K06206.01,0.252,6303.0,0.5,0.0728,0.368,0.0165,0.000485,0.0267,0.583,0.107,0.0259,0.00576,0.00301,3.7e-09,9.91e-10,0.0,0.0,0.0,0.0,0.185,0.0202,0.4138,0.001,0.98,9549472.0,15.713801218,,FALSE POSITIVE,1.0,1.0,False,True,False,False,3605.0024,,False,1.0
K06207.01,K06207.01,0.236,6992.0,0.5,2.36e-73,1.24e-69,9.32e-16,1.96e-14,4.38e-122,9.2e-118,1.49e-39,1.81e-37,4.87e-05,0.0137,8.72e-35,1.08e-32,0.0,0.0,0.00859,0.986,2.52e-87,1.39e-83,0.008639,0.035,1.0,9576197.0,7.96444369,,FALSE POSITIVE,1.0,1.0,False,True,False,False,2323.9712,,False,1.0
K06208.01,K06208.01,0.016,105.0,0.5,0.000705,0.0222,0.123,0.0564,4.41e-63,1.51e-61,4.98e-18,1.89e-18,0.0775,0.35,0.26,0.565,0.0,0.0,0.0082,0.00638,2.74e-78,5.73e-76,0.4694,0.118,1.0,9579860.0,2.151211488,,FALSE POSITIVE,3.6e-103,0.95,False,False,True,False,18.884672,,False,1.0
K06209.01,K06209.01,0.021,227.0,1.11,0.00236,0.000709,0.0269,0.000192,0.0281,0.031,0.0263,0.0014,0.00429,0.00053,0.00642,0.000581,0.00367,3.15e-05,0.0,0.0,0.443,0.966,0.541,0.198,0.0344,9655711.0,12.71422376,,CANDIDATE,1.0,0.5,False,False,False,False,9.437556,,False,2.0
K06209.02,K06209.02,0.02,277.0,4.2,0.049,0.00433,0.404,0.00164,0.159,0.0561,0.441,0.0199,0.192,0.124,0.449,0.23,0.00193,4.7e-06,0.0,0.0,0.674,0.564,2.37,0.201,0.436,9655711.0,7.72955243,,CANDIDATE,0.71,0.18,False,False,False,False,8.306863,,False,2.0
K06211.01,K06211.01,0.635,1262.0,0.5,1.13e-69,9.15e-69,4.09e-17,2.56e-17,1.79e-48,1.14e-46,0.00659,0.033,3.73e-190,8.55e-190,3.13e-32,3.64e-32,0.0,0.0,0.00865,0.00214,0.559,0.965,0.5742,0.001,0.0351,9767392.0,1.457270345,,FALSE POSITIVE,1.0,1.0,False,True,False,False,6621.6826,,False,1.0
K06212.01,K06212.01,0.12,5607.0,0.5,6.15e-83,4.69e-79,1.46e-25,2.25e-24,6.64e-149,2.44e-144,3.19e-29,2.91e-27,5.54e-05,0.031,2.6e-38,5.88e-36,0.0,0.0,0.0093,0.969,4.98e-19,6.36e-15,0.009355,0.072,1.0,9774400.0,10.818482239,,FALSE POSITIVE,1.9e-97,1.0,False,True,False,False,1792.7013,,False,1.0
K06213.01,K06213.01,0.391,470.0,0.5,1.45e-06,0.000769,4.89e-05,0.0104,9.62e-06,0.0247,0.000273,0.381,2.27e-05,0.00252,0.00583,0.486,0.0,0.0,0.00605,0.0945,8.14e-06,0.000466,0.01224,0.001,1.0,9839081.0,2.559232458,,FALSE POSITIVE,1.0,1.0,False,True,False,False,665.67596,,False,1.0
K06217.01,K06217.01,0.011,37.0,2.37,5.23e-125,8.86e-122,1.46e-25,1.14e-24,9.1e-265,4.93e-261,4.98e-39,3.15e-37,2e-65,4.46e-62,7.17e-17,1.11e-13,0.00136,0.081,0.00859,0.51,9.56e-05,0.409,0.01005,0.069,0.591,10200627.0,7.7017812,,CANDIDATE,1.0,0.56,False,False,False,False,11.854689,,False,1.0
K06219.01,K06219.01,0.51,171.0,0.5,3.0,0.245,0.108,6.97e-05,1.9,0.718,0.0276,0.000123,0.00748,7.15e-05,2.35e-09,1.71e-11,0.0,0.0,0.0,0.0,9.79,0.0361,14.83,0.001,0.964,10228942.0,21.02546116,,CANDIDATE,1.0,1.0,False,False,False,False,10254.517,,False,1.0
K06220.01,K06220.01,0.006,31.0,1.98,1.08e-144,1.39e-141,6.12e-26,1.19e-23,2.55e-201,9.28e-198,2e-24,2.51e-21,0.0,0.0,6.14e-82,7.84e-78,0.0,0.0,0.00634,1.0,1.72e-67,3.19e-62,0.00634,0.137,1.0,10341878.0,0.933756307,,FALSE POSITIVE,1.0,0.22,True,False,False,False,13.418567,,False,1.0
K06221.01,K06221.01,0.177,3349.0,0.6,0.205,0.000275,3.18e-08,5.71e-12,4.36,0.0264,1.66e-23,1.54e-26,0.141,9.61e-05,1.87e-19,6.42e-23,0.0,0.0,0.0,0.0,130.0,0.973,134.7,0.073,0.0267,10357831.0,1.721533938,,FALSE POSITIVE,,0.0,False,True,False,False,344.69785,,False,1.0
K06223.01,K06223.01,0.632,199.0,0.5,0.0753,0.00364,0.681,0.0227,3.23e-18,7.31e-19,3.05,0.948,9.96e-85,3.63e-87,0.00909,3.78e-05,0.0,0.0,0.0,0.0,2.99,0.0252,6.805,0.001,0.975,10385682.0,3.103728994,,CANDIDATE,1.0,1.0,False,False,False,False,24025.78,,False,1.0
K06225.01,K06225.01,0.276,3395.0,0.5,16.2,0.0917,0.792,5.29e-05,27.3,0.903,0.197,0.000179,0.0614,5.98e-05,0.000166,1.24e-07,0.0,0.0,0.0,0.0,14.5,0.00451,59.05,0.001,0.995,10483644.0,5.110771312,,FALSE POSITIVE,1.0,1.0,False,True,False,False,4362.31,,False,1.0
K06226.01,K06226.01,0.299,6407.0,0.5,21.9,0.0651,2.16,4.73e-05,42.7,0.848,0.472,0.000102,0.0302,1.25e-05,6.59e-10,1.19e-13,0.0,0.0,0.0,0.0,76.3,0.0865,143.6,0.005,0.913,10601549.0,1.463773858,,FALSE POSITIVE,1.0,1.0,False,True,False,False,1504.2854,,False,1.0
K06227.01,K06227.01,0.133,1417.0,0.5,0.0,0.0,3.74e-90,1.56e-88,0.0,0.0,4.12e-228,8.39e-226,0.0,0.0,1.58e-204,8.69e-202,0.0,0.0,0.00824,1.0,0.0,0.0,0.00824,0.064,1.0,10614158.0,4.4625792,,FALSE POSITIVE,1.0,1.0,False,True,False,False,223.59676,,False,1.0
K06228.01,K06228.01,0.021,191.0,0.57,1.18e-09,5.98e-11,3.97e-06,8.55e-10,4.15e-08,1.41e-08,4.5e-09,1.93e-11,0.000883,3.99e-06,8.03e-07,2.45e-09,4.17e-05,1.01e-07,0.0,0.0,2.83,1.0,2.831,0.211,4.11e-06,10717220.0,21.0907758,,CANDIDATE,1.0,0.89,False,False,False,False,16.929115,,False,1.0
K06229.01,K06229.01,,,,,,,,,,,,,,,,,,,,,,,,,10728219.0,3.37179623,,FALSE POSITIVE,1.0,1.0,False,True,False,False,11879.556,BadRoweFitError,,1.0
K06230.01,K06230.01,0.342,7059.0,0.5,0.324,0.0721,0.0378,0.000452,0.148,0.196,0.000301,2.11e-05,0.0997,0.00228,5.66e-15,5.75e-17,0.0,0.0,0.0,0.0,18.3,0.729,18.91,0.004,0.271,10735988.0,1.927175172,,CANDIDATE,1.0,1.0,False,True,False,False,4435.0156,,False,1.0
K06232.01,K06232.01,0.337,1479.0,0.5,0.779,0.0678,0.709,0.00223,2.03,0.863,1.23,0.0296,4.05,0.0317,1.12,0.00476,0.0,0.0,0.0,0.0,0.201,0.000977,10.12,0.001,0.999,10973583.0,6.256353564,,FALSE POSITIVE,1.0,1.0,False,True,False,False,125.34429,,False,1.0
K06233.01,K06233.01,0.019,70.0,1.83,1.03e-11,5.72e-09,1.63e-06,5.37e-06,2.22e-08,4.01e-05,1.56e-09,4.04e-08,6.82e-05,0.0306,6.79e-07,0.000185,0.00562,0.0663,0.0,0.0,0.000279,0.903,0.00597,0.215,0.0971,10989274.0,16.1779561,,CANDIDATE,1.0,1.0,False,False,False,False,21.66424,,False,1.0
K06234.01,K06234.01,0.371,928.0,0.5,2.11,0.101,0.279,0.000196,3.37,0.878,1.24,0.0088,1.13,0.00705,0.00282,8.96e-06,0.0,0.0,0.0,0.0,0.765,0.00513,8.897,0.001,0.995,11099351.0,2.377955124,,FALSE POSITIVE,1.0,1.0,False,True,False,False,1912.6182,,False,1.0
K06235.01,K06235.01,0.354,103.0,0.5,3.7e-47,1.19e-43,4.34e-29,2.08e-27,9.27e-150,9.91e-146,8.89e-39,3.68e-36,2.57e-14,1.41e-11,0.00115,0.324,0.0,0.0,0.00829,0.676,5.05e-67,8.51e-64,0.00944,0.006,1.0,11147460.0,2.053866648,,CANDIDATE,1.0,1.0,False,False,False,False,456.60452,,False,1.0
K06236.01,K06236.01,0.336,5119.0,0.5,4.91,0.165,0.339,0.000225,4.82,0.823,0.109,0.000561,0.0657,0.000158,4.28e-07,5.83e-10,0.0,0.0,0.0,0.0,7.87,0.0115,18.11,0.001,0.989,11252617.0,4.47811767,,FALSE POSITIVE,1.0,0.67,False,True,False,False,4921.2773,,False,2.0
K06236.02,K06236.02,0.013,55.0,4.0,7.49e-29,3.4e-27,3.32e-13,5.23e-12,1.44e-17,2.97e-15,1.45e-09,2.23e-07,9.6e-11,1.18e-07,0.000607,0.984,0.0,0.0,0.00286,0.0162,4.85e-15,2.35e-11,0.003467,0.174,1.0,11252617.0,1.27623492,,CANDIDATE,0.0,1.0,False,False,False,False,16.19039,,False,2.0
K06240.01,K06240.01,0.019,138.0,0.5,0.133,0.0387,1.7,0.0263,0.175,0.225,1.9,0.362,0.145,0.00725,0.624,0.0339,0.0,0.0,0.0,0.0,0.0664,0.307,4.743,0.189,0.693,11516930.0,4.76856221,,FALSE POSITIVE,5.7e-61,1.0,False,True,True,False,17.069998,,False,1.0
K06241.01,K06241.01,0.779,5249.0,0.5,1.6,0.0634,0.139,0.000211,4.5,0.917,0.0972,0.00135,0.0416,0.000122,0.000301,3.76e-07,0.0,0.0,0.0,0.0,11.3,0.0182,17.68,0.001,0.982,11558882.0,73.91781367,,FALSE POSITIVE,1.0,1.0,False,True,False,False,3169.1094,,False,1.0
K06243.01,K06243.01,0.166,990.0,0.5,0.0906,0.0211,1.24e-06,1.65e-09,0.675,0.814,1.5e-17,1.75e-19,1.15e-19,3.14e-21,6.17e-52,1.04e-53,0.0,0.0,0.0,0.0,3.26,0.164,4.026,0.003,0.836,11673686.0,4.61876778,,FALSE POSITIVE,1.0,1.0,False,True,False,False,4092.205,,False,1.0
K06244.01,K06244.01,0.28,2501.0,0.5,1.25,0.162,0.124,0.000365,1.1,0.808,0.542,0.0136,0.397,0.00544,0.000216,1.88e-06,0.0,0.0,0.0,0.0,1.63,0.0111,5.043,0.001,0.989,11724210.0,5.746017413,,FALSE POSITIVE,1.0,1.0,False,True,False,False,1641.6196,,False,1.0
K06245.03,K06245.03,0.009,370.0,5.4,8.78e-08,3.27e-07,2.73e-05,2.88e-07,8.4e-06,0.000178,3.51e-06,4.42e-07,0.000117,0.00243,2.2e-05,0.000446,0.0043,0.00131,0.0,0.0,0.0918,0.996,0.09628,0.144,0.00437,,,,,0.55,0.3,True,True,True,True,,,False,
K06246.01,K06246.01,0.014,85.0,0.6,0.000226,9.22e-06,0.00101,1.01e-07,0.0165,0.00293,0.000649,7.45e-07,0.0144,2.37e-05,3.58e-06,3.59e-09,0.0,0.0,0.0,0.0,4.29,0.997,4.323,0.216,0.00296,11856178.0,9.13314525,,CANDIDATE,1.0,1.0,False,False,False,False,24.013159,,False,1.0
K06247.01,K06247.01,0.218,4038.0,0.5,2.04,0.0427,0.902,0.000725,6.85,0.94,1.29,0.00875,0.761,0.00154,0.0025,2.9e-06,0.0,0.0,0.0,0.0,5.41,0.00648,17.26,0.001,0.994,11867071.0,3.963789608,,FALSE POSITIVE,1.0,1.0,False,True,False,False,802.4672,,False,1.0
K06248.01,K06248.01,0.63,264.0,0.5,0.0113,0.000205,3.81,0.0533,4.07e-09,2.78e-10,5.88,0.92,1.49e-23,4.8e-26,0.00611,1.68e-05,0.0,0.0,0.0,0.0,7.69,0.0262,17.4,0.001,0.974,11975363.0,1.759208721,,FALSE POSITIVE,1.0,1.0,False,True,False,False,19274.541,,False,1.0
K06249.01,K06249.01,0.04,665.0,0.5,1.51,0.00184,4.52,0.000427,14.7,0.1,5.91,0.00392,1.4,0.000447,0.0814,1.32e-05,0.0,0.0,0.0,0.0,29.6,0.893,57.72,0.138,0.107,12207117.0,1.6031794,,FALSE POSITIVE,1.0,0.88,False,True,False,False,67.32925,,False,1.0
K06250.01,K06250.01,0.176,701.0,0.5,7.18,0.0643,1.14,0.000183,18.5,0.863,1.35,0.00247,0.296,0.000511,3.63e-05,2.72e-08,0.0,0.0,0.0,0.0,12.1,0.07,40.57,0.006,0.93,12367464.0,1.853209008,,CANDIDATE,1.0,1.0,False,True,False,False,2150.058,,False,1.0
K06251.01,K06251.01,0.412,1725.0,0.5,1.96,0.131,0.0744,2.99e-05,2.81,0.864,0.0171,6.24e-05,0.257,0.000895,4.67e-08,9.45e-11,0.0,0.0,0.0,0.0,1.94,0.00442,7.059,0.001,0.996,12470041.0,14.66768363,,CANDIDATE,1.0,1.0,False,False,False,False,570.5495,,False,1.0
K06252.01,K06252.01,0.478,32414.0,0.5,3.55,0.168,0.251,9.34e-05,4.15,0.827,0.604,0.00196,0.279,0.000883,0.000155,3.35e-07,0.0,0.0,0.0,0.0,2.84,0.00279,11.67,0.001,0.997,1026032.0,8.460438368,,FALSE POSITIVE,1.0,1.0,False,True,False,False,3888.6946,,False,1.0
K06257.01,K06257.01,0.033,85.0,6.6,0.0,0.0,1.59e-51,4.79e-50,4.02000000002e-313,4.72e-309,2.78e-37,8.19e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.00922,1.0,0.0,0.0,0.00922,0.052,1.0,2012722.0,2.32603513,,FALSE POSITIVE,1.0,0.0,True,False,False,False,8.53829,,False,1.0
K06258.01,K06258.01,0.004,8.0,1.68,0.000299,3.26e-06,0.0663,9.58e-05,0.000257,5.78e-06,0.265,0.0024,0.22,0.0882,2.85,0.718,0.0,0.0,0.0,0.0,0.388,0.191,3.79,0.037,0.809,2013883.0,0.764598174,,CANDIDATE,2.4e-07,0.67,False,False,False,False,8.067433,,False,1.0
K06259.01,K06259.01,0.009,61.0,3.3,1.39e-14,1.2e-14,0.000434,1.03e-05,9.31e-12,3.37e-11,0.000116,2.3e-05,0.000271,0.00251,0.00129,0.0131,0.00479,0.000173,0.0,0.0,0.154,0.984,0.1609,0.096,0.0158,2161949.0,4.78111626,,CANDIDATE,0.97,0.33,False,False,False,False,10.400962,,False,2.0
K06259.02,K06259.02,0.011,91.0,2.58,3.24e-06,6.14e-07,0.13,0.000471,7.44e-05,6.16e-05,0.111,0.00424,0.127,0.119,0.349,0.266,0.00116,6.4e-06,0.0,0.0,0.651,0.611,1.369,0.111,0.389,2161949.0,7.1884725,,CANDIDATE,0.99,0.01,False,False,False,False,8.247036,,False,2.0
K06260.01,K06260.01,0.579,277.0,0.5,1.09,0.435,0.161,0.00187,0.00104,0.00185,0.343,0.0275,1.4e-11,1.61e-12,0.000202,1.33e-05,0.0,0.0,0.0,0.0,11.7,0.534,13.3,0.001,0.466,2162994.0,4.101595215,,FALSE POSITIVE,1.0,1.0,False,True,False,False,29736.682,,False,1.0
K06261.01,K06261.01,0.127,620.0,0.5,0.0,0.0,1.07e-173,1.12e-170,3.94999999998e-313,1.2e-308,9.88e-153,1.26e-148,0.0,0.0,0.0,0.0,0.0,0.0,0.00899,1.0,0.0,0.0,0.00899,0.008,1.0,2167444.0,2.4357503,,CANDIDATE,1.0,1.0,False,False,False,False,16.709257,,False,1.0
K06263.01,K06263.01,0.007,47.0,2.61,3.61e-08,6.72e-08,0.00878,5.28e-05,6.83e-07,5.92e-06,0.0082,0.000982,0.00894,0.0737,0.00557,0.0321,0.00381,0.000144,0.0,0.0,0.573,0.893,0.6083,0.029,0.107,2301068.0,8.60964779,,CANDIDATE,0.99,0.67,False,False,False,False,7.927766,,False,1.0
K06264.01,K06264.01,,,,,,,,,,,,,,,,,,,,,,,,,2305372.0,1.404691943,,FALSE POSITIVE,1.0,1.0,False,True,False,False,9177.806,BadRoweFitError,,1.0
K06265.01,K06265.01,0.611,102790.0,0.5,0.566,0.875,0.00358,1.32e-05,0.0107,0.0724,0.0362,0.00101,0.000654,6.18e-05,2.86e-06,1.24e-07,0.0,0.0,0.0,0.0,1.95,0.0513,2.567,0.001,0.949,2306740.0,10.3069827,,FALSE POSITIVE,1.0,1.0,False,True,False,False,9399.931,,False,1.0
K06266.01,K06266.01,0.507,3946.0,0.84,2.53e-136,3.28e-132,4.75e-07,9.98e-05,1.11e-301,8.75e-297,6.7e-08,9.48e-05,0.0,0.0,6.44e-154,2.11e-150,0.0,0.0,0.00856,1.0,5.8e-39,6.43e-36,0.008561,0.001,1.0,2308957.0,1.109841884,,CANDIDATE,1.0,0.24,False,False,False,False,7195.075,,False,1.0
K06267.01,K06267.01,0.013,90.0,1.68,5.32e-22,9.35e-22,2.9e-06,3.44e-08,5.25e-20,3.68e-19,2.42e-08,2.13e-09,7.51e-05,0.000121,7.6e-05,6.88e-05,0.00354,0.00018,3.7e-06,1.88e-07,0.181,1.0,0.1847,0.118,0.000369,2422820.0,13.8912619,,CANDIDATE,1.0,0.05,False,False,False,False,8.831744,,False,1.0
K06268.01,K06268.01,0.391,861.0,3.3,0.045,0.581,0.0186,0.00748,1.4e-27,7.49e-26,0.0878,0.275,0.000198,0.0247,2.94e-05,0.00235,0.0,0.0,0.00882,0.00379,0.135,0.106,0.2954,0.001,0.894,2437452.0,7.234966877,,FALSE POSITIVE,,0.0,False,True,False,False,2335.97,,False,1.0
K06269.01,K06269.01,0.02,339.0,0.5,1.06e-27,2.98e-27,0.000157,1.3e-05,2.18e-267,1.37e-266,0.0537,0.961,0.00439,0.00266,0.0751,0.0362,0.0,0.0,0.0,0.0,1.28e-18,4.11e-17,0.1333,0.039,1.0,2437804.0,7.45302611,,FALSE POSITIVE,8.9e-96,0.05,False,False,True,True,10.848646,,False,1.0
K06270.01,K06270.01,0.441,557.0,1.62,,,,,,,,,,,,,,,,,,,,,,2438061.0,2.442941766,,FALSE POSITIVE,,0.0,False,True,False,False,512.4059,ValueError,False,1.0
K06271.01,K06271.01,0.406,559.0,0.5,1.45e-127,3.5e-126,3.69e-49,5.13e-48,3.17e-92,4.44e-90,1.73e-21,6.66e-20,1.23e-05,0.00021,0.0752,0.986,0.0,0.0,0.00831,0.0139,7.17e-19,3.97e-18,0.08352,0.001,1.0,2438062.0,2.44295123,,FALSE POSITIVE,0.0,1.0,False,False,False,True,167.43042,,False,1.0
K06272.01,K06272.01,0.013,72.0,1.38,3.45e-39,1.89e-38,2.93e-09,2e-09,1.49e-27,3.18e-26,4.48e-10,1.59e-09,5.09e-05,0.000883,0.0154,0.349,0.000328,0.000142,0.00799,0.00347,0.00839,0.647,0.03216,0.099,0.353,2438517.0,3.31584862,,FALSE POSITIVE,6.8e-31,0.2,False,False,True,True,12.815062,,False,1.0
K06273.01,K06273.01,0.55,91754.0,0.5,3.44,0.466,1.24,0.00111,0.999,0.503,1.54,0.00778,0.0436,0.00148,0.000397,4.76e-06,0.0,0.0,0.0,0.0,8.64,0.0205,15.9,0.001,0.979,2442084.0,49.788604092,,FALSE POSITIVE,1.0,1.0,False,True,False,False,3430.443,,False,1.0
K06274.01,K06274.01,0.013,114.0,2.1,8.2e-11,3.63e-11,0.000364,2.59e-06,5.75e-06,1.11e-05,0.000139,8.53e-06,0.000552,0.000917,0.00121,0.00105,0.00317,5.4e-05,0.0,0.0,0.345,0.998,0.3504,0.165,0.00204,2449245.0,18.1775122,,CANDIDATE,0.13,0.0,False,False,False,False,7.730792,,False,1.0
K06276.01,K06276.01,0.014,109.0,7.5,1.05e-21,3.73e-22,2.88e-06,8.74e-08,2.22e-17,2.82e-17,1.56e-07,3.01e-08,0.00605,0.111,0.0315,0.64,0.0036,0.000102,0.000899,2.55e-05,0.189,0.249,0.2311,0.034,0.751,2557350.0,3.09872371,,CANDIDATE,1.0,0.05,False,False,False,False,8.238902,,False,1.0
K06277.01,K06277.01,0.435,25156.0,0.5,4.19e-103,2.62e-101,4.64e-08,3.94e-08,9.1e-96,1.61e-92,0.000601,0.00851,5.21e-24,6.67e-22,5.27e-05,0.00314,0.0,0.0,0.0,0.0,0.0226,0.988,0.02325,0.001,0.0116,2557430.0,0.648868304,,FALSE POSITIVE,0.0,1.0,False,True,False,False,4594.027,,False,1.0
K06278.01,K06278.01,0.216,214.0,0.93,0.0,0.0,3.88e-198,2.31e-196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00514,1.0,0.0,0.0,0.0,0.0,0.00514,0.001,1.0,2568971.0,5.08857092,,FALSE POSITIVE,1.0,0.99,False,True,True,False,27.997673,,False,1.0
K06279.01,K06279.01,0.005,12.0,2.97,7.39e-284,2.75e-280,8.79e-66,5.35e-64,0.0,0.0,1.1e-73,5.69e-71,1.8e-166,7.28e-162,7.52e-14,2.4e-09,0.0,0.0,0.00822,1.0,1.27e-17,4.23e-15,0.00822,0.001,1.0,2570505.0,1.89128838,,FALSE POSITIVE,0.74,0.0,False,False,False,True,11.537143,,False,1.0
K06280.01,K06280.01,0.005,7.0,3.3,1.21e-98,4.63e-95,2.08e-18,9.8e-17,1.05e-95,1.48e-91,2.17e-18,1.12e-15,9.18e-133,4.76e-128,1.88e-10,7.5e-06,0.0,0.0,0.00862,1.0,4.65e-40,1.13e-35,0.00862,0.049,1.0,2570767.0,1.89126471,,FALSE POSITIVE,0.89,0.01,False,False,False,True,12.662366,,False,1.0
