koi has_ttv
K08014.01 False 
K08015.01 False 
K08016.01 False 
K08017.01 False 
K08018.01 False 
K08019.01 False 
K08020.01 False 
K08021.01 False 
K08022.01 False 
K08023.01 False 
K08024.01 False 
K08025.01 False 
K08026.01 False 
K08027.01 False 
K08028.01 False 
K08029.01 False 
K08030.01 False 
K08031.01 False 
K08032.01 False 
K08033.01 False 
K08034.01 False 
K08035.01 False 
K08036.01 False 
K08037.01 False 
K08038.01 False 
K08039.01 False 
K08041.01 False 
K08042.01 False 
K08043.01 False 
K08044.01 False 
K08045.01 False 
K08046.01 False 
K08047.01 False 
K08048.01 False 
K08049.01 False 
K08050.01 False 
K08051.01 False 
K08052.01 False 
K08053.01 False 
K08054.01 False 
K08055.01 False 
K08056.01 False 
K08057.01 False 
K08058.01 False 
K08059.01 False 
K08060.01 False 
K08060.02 False 
K08061.01 False 
K08063.01 False 
K08064.01 False 
K08065.01 False 
K08066.01 False 
K08067.01 False 
K08068.01 False 
K08069.01 False 
K08070.01 False 
K08071.01 False 
K08072.01 False 
K08073.01 False 
K08074.01 False 
K08075.01 False 
K08076.01 False 
K08077.01 False 
K08078.01 False 
K08079.01 False 
K08080.01 False 
K08081.01 False 
K08082.01 False 
K08083.01 False 
K08084.01 False 
K08085.01 False 
K08086.01 False 
K08087.01 False 
K08088.01 False 
K08089.01 False 
K08090.01 False 
K08091.01 False 
K08092.01 False 
K08093.01 False 
K08094.01 False 
K08095.01 False 
K08096.01 False 
K08097.01 False 
K08098.01 False 
K08099.01 False 
K08100.01 False 
K08101.01 False 
K08102.01 False 
K08103.01 False 
K08104.01 False 
K08105.01 False 
K08106.01 False 
K08107.01 False 
K08108.01 False 
K08109.01 False 
K08110.01 False 
K08111.01 False 
K08112.01 False 
K08113.01 False 
K08114.01 False 
K08115.01 False 
K08116.01 False 
K08117.01 False 
K08118.01 False 
K08119.01 False 
K08120.01 False 
K08121.01 False 
K08122.01 False 
K08123.01 False 
K08124.01 False 
K08125.01 False 
K08126.01 False 
K08127.01 False 
K08128.01 False 
K08129.01 False 
K08130.01 False 
K08131.01 False 
K08132.01 False 
K08133.01 False 
K08134.01 False 
K08135.01 False 
K08136.01 False 
K08137.01 False 
K08138.01 False 
K08139.01 False 
K08140.01 False 
K08141.01 False 
K08142.01 False 
K08143.01 False 
K08144.01 False 
K08145.01 False 
K08145.02 False 
K08146.01 False 
K08147.01 False 
K08148.01 False 
K08149.01 False 
K08150.01 False 
K08151.01 True 
K08152.01 False 
K08153.01 False 
K08154.01 False 
K08155.01 False 
K08156.01 False 
K08157.01 False 
K08158.01 False 
K08159.01 False 
K08159.02 False 
K08160.01 False 
K08161.01 False 
K08162.01 False 
K08163.01 False 
K08164.01 False 
K08165.01 False 
K08166.01 False 
K08166.02 False 
K08167.01 False 
K08168.01 False 
K08169.01 False 
K08170.01 False 
K08171.01 False 
K08172.01 False 
K08173.01 False 
K08174.01 False 
K08175.01 False 
K08176.01 False 
K08177.01 False 
K08178.01 False 
K08179.01 False 
K08180.01 False 
K08181.01 False 
K08182.01 False 
K08183.01 False 
K08184.01 False 
K08185.01 False 
K08186.01 False 
K08187.01 False 
K08188.01 False 
K08189.01 False 
K08190.01 False 
K08191.01 False 
K08192.01 False 
K08193.01 False 
K08194.01 False 
K08195.01 False 
K08196.01 False 
K08197.01 False 
K08198.01 False 
K08199.01 False 
K08200.01 False 
K08201.01 False 
K08202.01 False 
K08203.01 False 
K08204.01 False 
K08205.01 False 
K08206.01 False 
K08207.01 False 
K08208.01 False 
K08208.02 False 
K08209.01 False 
K08210.01 False 
K08211.01 False 
K08212.01 False 
K08213.01 False 
K08214.01 False 
K08215.01 False 
K08216.01 False 
K08217.01 False 
K08218.01 False 
K08219.01 False 
K08220.01 False 
K08221.01 False 
K08222.01 False 
K08223.01 False 
K08224.01 False 
K08225.01 False 
K08226.01 False 
K08227.01 False 
K08228.01 False 
K08229.01 False 
K08230.01 False 
K08231.01 False 
K08232.01 False 
K08233.01 False 
K08234.01 False 
K08235.01 False 
K08236.01 False 
K08237.01 False 
K08238.01 False 
K08239.01 False 
K08240.01 False 
K08241.01 False 
K08242.01 False 
K08243.01 False 
K08244.01 False 
K08245.01 False 
K08246.01 False 
K08247.01 False 
K08248.01 False 
K08249.01 False 
K08250.01 False 
K08251.01 False 
K08252.01 False 
K08253.01 False 
K08254.01 nan
K08255.01 False 
K08256.01 False 
K08257.01 False 
K08258.01 False 
K08259.01 False 
K08260.01 False 
K08261.01 False 
K08262.01 False 
K08263.01 False 
K08264.01 False 
K08265.01 False 
K08266.01 False 
K08267.01 False 
K08268.01 False 
K08269.01 False 
K08270.01 False 
K08271.01 False 
K08272.01 False 
K08273.01 False 
K08274.01 False 
K08275.01 False 
K08276.01 False 
K08277.01 False 
K08278.01 False 
K08279.01 False 
K08280.01 False 
K08281.01 False 
K08282.01 False 
K08283.01 False 
K08284.01 False 
K08285.01 False 
K08286.01 False 
K08287.01 False 
K08288.01 False 
K08289.01 False 
K08290.01 False 
K08291.01 False 
K08292.01 False 
K08293.01 False 
K08294.01 False 
K08295.01 False 
K08296.01 False 
K08297.01 False 
